,county,xylenes_total
2789,"Wheatland, Montana",0.0
2790,"Wheeler, Nebraska",0.0
2791,"Wheeler, Oregon",0.0
2792,"Wheeler, Texas",0.0
2793,"White pine, Nevada",0.0
2794,"White, Arkansas",0.047931034482758615
2795,"White, Illinois",0.0
2796,"White, Indiana",0.0
2797,"White, Tennessee",0.0
2798,"Whiteside, Illinois",0.011146341463414635
2799,"Whitley, Indiana",0.0
2800,"Whitley, Kentucky",0.0
2801,"Whitman, Washington",0.0
2802,"Wibaux, Montana",0.0
2803,"Wichita, Kansas",0.0
2804,"Wichita, Texas",0.48944444444444446
2805,"Wicomico, Maryland",0.03728070175438596
2806,"Wilbarger, Texas",0.0
2807,"Wilcox, Alabama",0.0
2808,"Wilkes, North Carolina",0.055737704918032795
2809,"Wilkin, Minnesota",0.0
2810,"Will, Illinois",0.06403563748079877
2811,"Willacy county, Texas",0.41
2812,"Willacy, Texas",0.3833333333333333
2813,"Williams, North Dakota",0.0
2814,"Williams, Ohio",0.0
2815,"Williamsburg, South Carolina",0.21324324324324323
2816,"Williamson, Illinois",0.0
2817,"Williamson, Tennessee",0.0
2818,"Williamson, Texas",0.13684210526315788
2819,"Wilson, Kansas",0.0
2820,"Wilson, North Carolina",0.06923076923076923
2821,"Wilson, Tennessee",0.0
2822,"Wilson, Texas",0.0
2823,"Winchester, Virginia",0.0
2824,"Windham, Vermont",0.03218390804597701
2825,"Windsor, Vermont",0.0
2826,"Winkler, Texas",0.25882352941176473
2827,"Winn, Louisiana",0.0
2828,"Winnebago, Illinois",0.008470103092783506
2829,"Winnebago, Iowa",0.12727272727272726
2830,"Winnebago, Wisconsin",0.01763975155279503
2831,"Winneshiek, Iowa",0.11551724137931033
2832,"Winona, Minnesota",0.108
2833,"Winston, Alabama",0.0
2834,"Wise, Texas",0.006944444444444444
2835,"Wise, Virginia",0.4711538461538461
2836,"Wolfe, Kentucky",0.049999999999999996
2837,"Wood, Ohio",21.051773049645384
2838,"Wood, Texas",0.22691358024691358
2839,"Wood, West Virginia",0.01
2840,"Wood, Wisconsin",0.15443037974683546
2841,"Woodbury, Iowa",0.16923076923076924
2842,"Woodford, Illinois",0.007865168539325841
2843,"Woodford, Kentucky",0.0
2844,"Woodruff, Arkansas",0.058260869565217394
2845,"Woods, Oklahoma",0.038461538461538464
2846,"Woodson, Kansas",0.0
2847,"Woodward, Oklahoma",0.0
2848,"Worcester, Maryland",0.2768292682926829
2849,"Worcester, Massachusetts",0.203460960960961
2850,"Worth, Iowa",25.519375000000007
2851,"Worth, Missouri",0.0
2852,"Wrangell, Alaska",0.0
2853,"Wright, Iowa",0.041176470588235294
2854,"Wright, Minnesota",0.0
2855,"Wright, Missouri",0.038461538461538464
2856,"Wyandot, Ohio",0.0
2857,"Wyandotte, Kansas",0.0
2858,"Wyoming, Pennsylvania",0.0
2859,"Wyoming, West Virginia",0.0
2860,"Wythe, Virginia",0.0
2861,"Yadkin, North Carolina",0.7324528301886793
2862,"Yakima, Washington",0.0014005602240896359
2863,"Yakutat, Alaska",0.0
2864,"Yamhill, Oregon",0.006388888888888888
2865,"Yancey, North Carolina",0.3111111111111111
2866,"Yankton, South Dakota",0.0
2867,"Yavapai, Arizona",0.18191321499013804
2868,"Yell, Arkansas",0.0
2869,"Yellow medicine county, Minnesota",0.0
2870,"Yellow medicine, Minnesota",0.0
2871,"Yellowstone, Montana",0.0
2872,"Yoakum, Texas",0.0
2873,"Yolo, California",0.0024193548387096775
2874,"York county, Pennsylvania",0.0
2875,"York, Maine",0.0
2876,"York, Nebraska",0.079873417721519
2877,"York, Pennsylvania",0.013656307129798904
2878,"York, South Carolina",0.0
2879,"York, Virginia",0.0
2880,"Young, Texas",0.0
2881,"Yuba, California",0.4
2882,"Yukon-koyukuk census area, Alaska",0.0
2883,"Yukon-koyukuk, Alaska",0.08577922077922079
2884,"Yuma county, Arizona",0.0
2885,"Yuma, Arizona",0.11402439024390243
2886,"Zapata county, Texas",0.0
2887,"Zapata, Texas",0.0
2888,"Zavala, Texas",0.0
